# skilleye imu stream v1
# device=xiao_esp32c6 imu=mpu6050 addr=0x68
# rate_hz=200 accel_range_g=16 gyro_range_dps=2000 dlpf_hz=94
# units: accel in g, gyro in deg/s, t_us in microseconds since boot (monotonic)
# no shared clock with the camera -- tap the racket once before each take
# so both recordings share a spike to align on
seq,t_us,ax,ay,az,gx,gy,gz
318,1613437629,0.6919,-0.0317,0.2231,22.93,31.28,-219.09
319,1613442627,0.6978,0.0200,0.2295,15.98,30.85,-227.44
320,1613447629,0.6943,0.0845,0.2451,7.56,30.30,-235.18
321,1613452628,0.7202,0.1890,0.2510,-2.07,29.57,-242.44
322,1613457629,0.7612,0.2915,0.2632,-12.62,28.72,-248.84
323,1613462627,0.7622,0.3794,0.2607,-23.78,28.05,-254.02
324,1613467629,0.7246,0.4697,0.2378,-34.88,27.38,-257.50
325,1613472628,0.6738,0.5771,0.2075,-44.70,26.59,-259.27
326,1613477629,1.1260,2.4873,0.1816,-51.46,25.79,-256.28
327,1613482629,1.0103,13.9902,1.5190,-71.04,21.10,-156.52
328,1613487627,1.2583,3.3389,0.9067,-130.37,6.95,-39.02
329,1613492629,1.3213,0.8188,0.3281,-140.30,0.12,3.35
330,1613497629,0.9951,0.0854,0.2935,-119.76,-0.91,23.90
331,1613502630,1.0454,0.8130,0.3623,-84.45,1.52,34.51
332,1613507628,1.0000,1.7964,0.0063,-45.06,2.68,39.82
333,1613512629,0.9922,2.1855,-0.1489,-14.82,0.85,42.20
334,1613517629,1.0112,1.9233,0.1245,9.33,-0.67,44.94
335,1613522627,0.9795,1.2046,0.3096,28.17,-1.16,48.96
336,1613527629,0.9761,0.5254,0.1035,44.57,-2.74,54.27
337,1613532627,0.9565,0.2754,0.0498,60.43,-4.82,59.94
338,1613537628,0.9307,0.5190,0.2515,73.66,-5.49,65.00
339,1613542629,0.9292,0.9927,0.2544,82.68,-5.98,69.21
340,1613547629,0.9321,1.3745,0.0581,87.74,-7.56,72.87
341,1613552627,0.9380,1.4448,0.0591,89.45,-9.70,76.52
342,1613557629,0.9404,1.2090,0.2114,88.72,-10.67,80.98
343,1613562628,0.9302,0.8633,0.1758,86.89,-11.34,86.65
344,1613567629,0.9023,0.6323,0.0469,84.94,-12.68,92.01
345,1613572627,0.8750,0.6235,0.0889,83.23,-13.84,97.99
346,1613577629,0.8496,0.7876,0.1797,81.71,-13.72,103.60
347,1613582787,0.8154,0.9897,0.1040,80.24,-13.78,108.84
348,1613587629,0.8149,1.0635,0.0166,78.48,-14.27,113.96
349,1613592628,0.8242,0.9844,0.0791,77.01,-14.27,119.09
350,1613597629,0.8330,0.8037,0.1353,75.24,-13.72,124.09
351,1613602627,0.8223,0.5972,0.0894,72.74,-13.23,128.84
352,1613607629,0.7959,0.4658,0.0620,68.90,-13.17,133.17
353,1613612628,0.7803,0.4214,0.1157,63.48,-12.74,136.46
354,1613617629,0.7798,0.4297,0.1475,56.71,-12.38,139.09
355,1613622627,0.7954,0.4419,0.1040,48.54,-12.32,140.43
356,1613627629,0.7842,0.3979,0.0996,39.45,-12.80,140.73
357,1613632628,0.7632,0.2729,0.1567,29.82,-13.23,140.12
358,1613637629,0.7388,0.0942,0.1816,20.43,-13.72,138.90
359,1613642627,0.7334,-0.0674,0.1641,12.13,-14.33,136.83
360,1613647632,0.7285,-0.1719,0.1968,4.94,-15.30,133.78
361,1613652628,0.7041,-0.2451,0.2686,-1.59,-15.91,129.45
362,1613657627,0.6826,-0.3159,0.2832,-7.62,-16.52,124.02
363,1613662710,0.6885,-0.3740,0.2383,-13.84,-17.62,117.07
364,1613667627,0.6904,-0.4424,0.2437,-20.85,-19.15,108.29
365,1613673286,0.6572,-0.5659,0.2920,-28.05,-25.24,97.68
366,1613677629,0.6997,-0.7251,0.2578,-34.09,-24.27,85.55
367,1613682627,0.7290,-0.8667,0.2285,-37.62,-25.67,71.34
368,1613687629,0.7407,-0.9536,0.2388,-37.62,-28.96,55.55
369,1613692629,0.7251,-1.0205,0.2671,-34.88,-30.49,37.99
370,1613697629,0.7021,-1.0815,0.2705,-30.24,-31.65,18.96
371,1613702629,0.7124,-1.1475,0.2300,-24.27,-32.87,-1.16
372,1613707628,0.6626,-1.1743,0.2349,-17.20,-34.27,-22.13
